Tempo,Canal 0,Canal 1
1702557207.4053938,0.3842,0.0841
1702557207.4103951,0.0,0.0
1702557207.4133973,0.0,0.0
1702557207.4153924,0.0,0.0
1702557207.4214044,0.0,0.0
1702557207.426399,0.0,0.0
1702557207.4293923,0.0,0.0
1702557207.4323914,0.0,0.0
1702557207.4364064,0.0,0.0
1702557207.441411,0.045,0.1515
1702557207.4443893,0.7527,1.0
1702557207.447392,1.0,1.0
1702557207.450396,1.0,1.0
1702557207.4554026,1.0,1.0
1702557207.4593942,1.0,1.0
1702557207.4624028,1.0,1.0
1702557207.465394,0.6794,0.3754
1702557207.4693947,0.0059,0.0
1702557207.4733944,0.0,0.0
1702557207.4783938,0.0,0.0
1702557207.4803882,0.0,0.0
1702557207.4823883,0.0,0.0
1702557207.494393,0.0,0.0
1702557207.4973915,0.0,0.0
1702557207.5023944,0.0127,0.0
1702557207.5053968,0.0039,0.0293
1702557207.5114007,0.4692,0.8944
1702557207.5133924,1.0,1.0
1702557207.5184,1.0,1.0
1702557207.5223975,1.0,1.0
1702557207.528394,1.0,1.0
1702557207.530394,1.0,1.0
1702557207.5323927,0.9238,0.7214
1702557207.536398,0.218,0.0
1702557207.5433989,0.0,0.0
1702557207.5453882,0.0,0.0
1702557207.548393,0.0,0.0
1702557207.5514023,0.0,0.0
1702557207.5574236,0.0,0.0
1702557207.5604024,0.0,0.0
1702557207.563398,0.0,0.0
1702557207.5654013,0.0,0.0
1702557207.5703955,0.1574,0.4301
1702557207.5754173,0.9589,1.0
1702557207.5783973,1.0,1.0
1702557207.581402,1.0,1.0
1702557207.5824013,1.0,1.0
1702557207.595395,1.0,1.0
1702557207.5993936,1.0,0.9423
1702557207.6044047,0.393,0.1134
1702557207.607396,0.0,0.0
1702557207.612394,0.0,0.0
1702557207.6143882,0.0,0.0
1702557207.6183982,0.0,0.0
1702557207.6223965,0.0,0.0
1702557207.6284037,0.0,0.0
1702557207.6314015,0.0,0.0
1702557207.6334019,0.002,0.0
1702557207.6383915,0.0401,0.1339
1702557207.6433928,0.7214,1.0
1702557207.6453927,1.0,1.0
1702557207.6483903,1.0,1.0
1702557207.6514,0.9971,1.0
1702557207.6573956,1.0,1.0
1702557207.660395,1.0,1.0
1702557207.6633916,0.7234,0.4321
1702557207.6671646,0.0313,0.0
1702557207.6711664,0.0,0.0
1702557207.6761882,0.0,0.0
1702557207.6808035,0.0,0.0
1702557207.6828117,0.0,0.0
1702557207.6898136,0.0,0.0
1702557207.6949942,0.0,0.0
1702557207.704011,0.0068,0.0
1702557207.7100263,0.0147,0.0137
1702557207.7130108,0.4223,0.8416
1702557207.7150111,1.0,1.0
1702557207.7190177,1.0,1.0
1702557207.7230167,1.0,1.0
1702557207.7280097,1.0,1.0
1702557207.7300184,1.0,1.0
1702557207.733011,0.9482,0.7546
1702557207.7380183,0.2248,0.0
1702557207.744011,0.0,0.0
1702557207.747009,0.0,0.0
1702557207.7490082,0.0,0.0
1702557207.752018,0.0,0.0
1702557207.755012,0.0,0.0
1702557207.7590172,0.0,0.0
1702557207.762005,0.0,0.0
1702557207.7650073,0.0068,0.0
1702557207.7680132,0.129,0.3861
1702557207.7720072,0.9384,1.0
1702557207.774004,1.0,1.0
1702557207.7760038,1.0,1.0
1702557207.7780042,1.0,1.0
1702557207.780004,1.0,1.0
1702557207.7820039,1.0,0.958
1702557207.7840116,0.4184,0.132
1702557207.788017,0.0,0.0
1702557207.7900038,0.0,0.0
1702557207.7920105,0.0,0.0
1702557207.795004,0.0,0.0
1702557207.7960038,0.0,0.0
1702557207.7980042,0.0,0.0
1702557207.801009,0.0108,0.0
1702557207.803146,0.0127,0.0
1702557207.8051467,0.0264,0.1056
1702557207.8071465,0.7146,1.0
1702557207.8091471,1.0,1.0
1702557207.811147,1.0,1.0
1702557207.8131468,1.0,1.0
1702557207.8151464,1.0,1.0
1702557207.8199222,1.0,1.0
1702557207.8249345,0.7556,0.4663
1702557207.82692,0.043,0.0
1702557207.828921,0.0,0.0
1702557207.8309205,0.0,0.0
1702557207.8339255,0.0,0.0
1702557207.837198,0.0,0.0
1702557207.8391993,0.0,0.0
1702557207.842197,0.0,0.0
1702557207.8441978,0.0,0.0
1702557207.8472111,0.0137,0.0078
1702557207.8491974,0.393,0.7869
1702557207.8522086,1.0,1.0
1702557207.8552291,1.0,1.0
1702557207.8572237,1.0,1.0
1702557207.8592236,1.0,1.0
1702557207.861223,1.0,1.0
1702557207.8642375,0.958,0.7869
1702557207.8662238,0.2522,0.0
1702557207.8698978,0.0,0.0
1702557207.8728948,0.0,0.0
1702557207.8748915,0.0,0.0
1702557207.8768911,0.001,0.0
1702557207.8798954,0.0,0.0
1702557207.881891,0.0,0.0
1702557207.8838913,0.0049,0.0
1702557207.887644,0.0,0.0
1702557207.889661,0.1202,0.347
1702557207.8916566,0.9189,1.0
1702557207.8936439,1.0,1.0
1702557207.8966608,1.0,1.0
1702557207.898657,1.0,1.0
1702557207.9006639,1.0,1.0
1702557207.9042318,1.0,0.9717
1702557207.908233,0.436,0.1554
1702557207.911238,0.0,0.0
1702557207.9142427,0.0,0.0
1702557207.9172406,0.0,0.0
1702557207.928246,0.0,0.0
1702557207.931254,0.0,0.0
1702557207.9342358,0.0,0.0
1702557207.9382453,0.0,0.0
1702557207.9422364,0.0,0.0
1702557207.944241,0.0254,0.088
1702557207.9462414,0.6921,1.0
1702557207.9482293,1.0,1.0
1702557207.952243,1.0,1.0
1702557207.9562442,1.0,1.0
1702557207.9592423,1.0,1.0
1702557207.9612415,1.0,1.0
1702557207.9622412,0.7869,0.5024
1702557207.964242,0.0616,0.0
1702557207.967242,0.0,0.0
1702557207.972234,0.0,0.0
1702557207.9762437,0.0,0.0
1702557207.97823,0.0,0.0
1702557207.9812474,0.0,0.0
1702557207.9842362,0.0,0.0
1702557207.9882324,0.0039,0.0
1702557207.9912436,0.001,0.0
1702557207.9932423,0.3421,0.7292
1702557207.9962409,1.0,1.0
1702557207.9982421,1.0,1.0
1702557208.0002432,1.0,1.0
1702557208.0052328,1.0,1.0
1702557208.0072477,1.0,1.0
1702557208.0102353,0.9736,0.8162
1702557208.0142477,0.2845,0.0
1702557208.0192401,0.0,0.0
1702557208.0242376,0.0,0.0
1702557208.0272465,0.0,0.0
1702557208.0392401,0.0,0.0
1702557208.0442374,0.0,0.0
1702557208.0482354,0.0,0.0
1702557208.0532367,0.0,0.0
1702557208.0592422,0.0166,0.0
1702557208.063239,0.1056,0.3216
1702557208.0692377,0.9003,1.0
1702557208.0742433,1.0,1.0
1702557208.0772414,1.0,1.0
1702557208.0802379,1.0,1.0
1702557208.08224,1.0,1.0
1702557208.0852373,1.0,0.9795
1702557208.0901463,0.4848,0.1848
1702557208.092157,0.0,0.0
1702557208.0951734,0.0,0.0
1702557208.097157,0.0,0.0
1702557208.0991578,0.0,0.0
1702557208.102167,0.0,0.0
1702557208.106162,0.0,0.0
1702557208.1081622,0.0,0.0
1702557208.1111639,0.0156,0.0
1702557208.113157,0.0244,0.0714
1702557208.1151638,0.6794,1.0
1702557208.118165,1.0,1.0
1702557208.1221683,1.0,1.0
1702557208.1261644,1.0,1.0
1702557208.1281574,1.0,1.0
1702557208.1291575,1.0,1.0
1702557208.13216,0.8104,0.5396
1702557208.1351717,0.0997,0.0
1702557208.1411624,0.0,0.0
1702557208.1461592,0.0,0.0
1702557208.1501675,0.0,0.0
1702557208.1541643,0.0,0.0
1702557208.1591728,0.0,0.0
1702557208.1611707,0.0,0.0
1702557208.1631708,0.0,0.0
1702557208.1651683,0.0039,0.0
1702557208.1681633,0.3284,0.694
1702557208.1721654,1.0,1.0
1702557208.1751573,1.0,1.0
1702557208.1771576,1.0,1.0
1702557208.179159,1.0,1.0
1702557208.1811578,1.0,1.0
1702557208.1831572,0.9834,0.8397
1702557208.1871667,0.304,0.0
1702557208.1901672,0.0,0.0
1702557208.1921628,0.0,0.0
1702557208.1951625,0.0,0.0
1702557208.197164,0.0,0.0
1702557208.1991606,0.0,0.0
1702557208.2021682,0.0,0.0
1702557208.207078,0.0,0.0
1702557208.2108474,0.002,0.0
1702557208.2145488,0.0938,0.2981
1702557208.2186532,0.87,1.0
1702557208.2225597,1.0,1.0
1702557208.2275648,1.0,1.0
1702557208.2315607,1.0,1.0
1702557208.2375588,1.0,1.0
1702557208.243567,1.0,0.9892
1702557208.2475457,0.5259,0.2082
1702557208.258543,0.0,0.0
1702557208.2645447,0.0,0.0
1702557208.2685444,0.0,0.0
1702557208.2725484,0.0,0.0
1702557208.2755444,0.0,0.0
1702557208.2805445,0.0,0.0
1702557208.284545,0.0,0.0
1702557208.2905536,0.0039,0.0
1702557208.2935507,0.0254,0.0596
1702557208.296551,0.6364,1.0
1702557208.2985504,1.0,1.0
1702557208.30055,1.0,1.0
1702557208.3045452,1.0,1.0
1702557208.3075366,1.0,1.0
1702557208.3105516,1.0,1.0
1702557208.3125486,0.8299,0.5718
1702557208.3145514,0.1056,0.0
1702557208.3165505,0.0,0.0
1702557208.3225536,0.0,0.0
1702557208.32456,0.0,0.0
1702557208.3275423,0.0,0.0
1702557208.3295395,0.0,0.0
1702557208.3315384,0.0,0.0
1702557208.333547,0.0,0.0
1702557208.3375492,0.0176,0.0
1702557208.3415444,0.2678,0.6373
1702557208.3435502,1.0,1.0
1702557208.3455505,1.0,1.0
1702557208.3485548,1.0,1.0
1702557208.3505511,1.0,1.0
1702557208.3600006,1.0,1.0
1702557208.3649898,0.9961,0.8622
1702557208.367991,0.3118,0.0
1702557208.372991,0.0,0.0
1702557208.377995,0.0,0.0
1702557208.3819904,0.0,0.0
1702557208.3879926,0.0,0.0
1702557208.394994,0.0,0.0
1702557208.3979902,0.0,0.0
1702557208.402994,0.0,0.0
1702557208.4070568,0.0,0.0
1702557208.4106133,0.0733,0.2463
1702557208.4131477,0.8504,1.0
1702557208.417248,1.0,1.0
1702557208.4232972,1.0,1.0
1702557208.4265819,1.0,1.0
1702557208.4286964,1.0,1.0
1702557208.430715,1.0,0.999
1702557208.430715,0.5582,0.2434
1702557208.430715,0.0,0.0
1702557208.439467,0.0,0.0
1702557208.4414663,0.0,0.0
1702557208.4434657,0.0,0.0
1702557208.4454663,0.0,0.0
1702557208.4474654,0.0,0.0
1702557208.4494667,0.0,0.0
1702557208.4524572,0.0,0.0
1702557208.4564586,0.0156,0.0469
1702557208.458465,0.5924,0.9961
1702557208.4604652,1.0,1.0
1702557208.4624665,1.0,1.0
1702557208.4634652,1.0,1.0
1702557208.4654675,1.0,1.0
1702557208.4684596,1.0,1.0
1702557208.4762793,0.8534,0.609
1702557208.4802732,0.1505,0.0
1702557208.4822836,0.0,0.0
1702557208.4842837,0.0,0.0
1702557208.488237,0.0,0.0
1702557208.490238,0.0,0.0
1702557208.4922383,0.0,0.0
1702557208.4942386,0.0,0.0
1702557208.4952383,0.0,0.0
1702557208.4972377,0.0049,0.0
1702557208.4992394,0.2414,0.5787
1702557208.5022376,1.0,1.0
1702557208.5052319,1.0,1.0
1702557208.5072293,1.0,1.0
1702557208.5092282,1.0,1.0
1702557208.511229,1.0,1.0
1702557208.5132294,1.0,0.8886
1702557208.5152285,0.348,0.0147
1702557208.5162292,0.0,0.0
1702557208.5207644,0.0,0.0
1702557208.5227635,0.0,0.0
1702557208.5257676,0.0,0.0
1702557208.527765,0.0,0.0
1702557208.5297632,0.0,0.0
1702557208.5317636,0.0,0.0
1702557208.5337737,0.0,0.0
1702557208.537292,0.0645,0.2199
1702557208.5403051,0.7977,1.0
1702557208.5423067,1.0,1.0
1702557208.5443056,1.0,1.0
1702557208.546305,1.0,1.0
1702557208.5483174,1.0,1.0
1702557208.5503075,1.0,1.0
1702557208.554749,0.6002,0.2845
1702557208.5567472,0.0,0.0
1702557208.5587451,0.0,0.0
1702557208.5607457,0.0,0.0
1702557208.562745,0.0,0.0
1702557208.5637453,0.001,0.0
1702557208.5657458,0.0,0.0
1702557208.5703945,0.0,0.0
1702557208.5725894,0.0,0.0
1702557208.5745873,0.0186,0.0381
1702557208.5765877,0.5601,0.956
1702557208.578589,1.0,1.0
1702557208.5795877,1.0,1.0
1702557208.581588,1.0,1.0
1702557208.5835881,1.0,1.0
1702557208.5906026,1.0,1.0
1702557208.5945852,0.8847,0.6452
1702557208.5965881,0.1603,0.0
1702557208.5985873,0.0,0.0
1702557208.6005878,0.0,0.0
1702557208.6048787,0.0,0.0
1702557208.606879,0.0,0.0
1702557208.6088774,0.0,0.0
1702557208.6108773,0.0,0.0
1702557208.6128774,0.0,0.0
1702557208.6138773,0.0137,0.0
1702557208.6158774,0.2014,0.5191
1702557208.6188765,1.0,1.0
1702557208.622593,1.0,1.0
1702557208.6245904,1.0,1.0
1702557208.6265898,1.0,1.0
1702557208.6285894,1.0,1.0
1702557208.6305895,1.0,0.9081
1702557208.6315894,0.3412,0.0332
1702557208.6335895,0.0,0.0
1702557208.6375842,0.0,0.0
1702557208.6395824,0.0,0.0
1702557208.6415763,0.0,0.0
1702557208.6435764,0.0,0.0
1702557208.6455762,0.0078,0.0
1702557208.647577,0.0,0.0
1702557208.648576,0.0,0.0
1702557208.6515825,0.0469,0.1926
1702557208.6555843,0.7898,1.0
1702557208.6575787,1.0,1.0
1702557208.6595786,1.0,1.0
1702557208.6615784,1.0,1.0
1702557208.663579,1.0,1.0
1702557208.6645837,1.0,1.0
1702557208.6665783,0.6383,0.3236
1702557208.6705856,0.0,0.0
1702557208.6745822,0.0,0.0
1702557208.6765938,0.0,0.0
1702557208.6795843,0.0,0.0
1702557208.681579,0.0,0.0
1702557208.6835787,0.0,0.0
1702557208.6905787,0.0,0.0
1702557208.6935918,0.0,0.0
1702557208.6955907,0.0156,0.0303
1702557208.6975908,0.523,0.9365
1702557208.698589,1.0,1.0
1702557208.7015798,1.0,1.0
1702557208.7055862,1.0,1.0
1702557208.7075903,1.0,1.0
1702557208.7095904,1.0,1.0
1702557208.7115898,0.8954,0.6794
1702557208.7125895,0.1877,0.0
1702557208.7145936,0.0,0.0
1702557208.7165902,0.0,0.0
1702557208.7198517,0.0,0.0
1702557208.7218764,0.0,0.0
1702557208.723878,0.0,0.0
1702557208.7268696,0.0,0.0
1702557208.732865,0.0108,0.0
1702557208.7418275,0.0137,0.0
1702557208.745825,0.1808,0.4878
1702557208.7478292,0.999,1.0
1702557208.7606802,1.0,1.0
1702557208.7722957,1.0,1.0
1702557208.7983165,1.0,1.0
1702557208.889605,1.0,1.0
1702557208.9036107,1.0,0.9267
1702557208.9144704,0.3754,0.0753
1702557208.9214983,0.0,0.0
1702557208.9314919,0.0,0.0
1702557208.93735,0.0,0.0
1702557208.940368,0.0,0.0
1702557208.943371,0.0,0.0
1702557208.9453657,0.0,0.0
1702557208.9478834,0.0,0.0
1702557208.9499009,0.0,0.0
1702557208.9539025,0.0381,0.1642
1702557208.956914,0.7654,1.0
1702557208.9599156,1.0,1.0
1702557208.9619143,1.0,1.0
1702557208.9639122,1.0,1.0
1702557208.9659164,1.0,1.0
1702557208.9739058,1.0,1.0
1702557208.9769087,0.6784,0.3715
1702557208.9789033,0.0,0.0
1702557208.9809036,0.0,0.0
1702557208.9829059,0.0,0.0
1702557208.9879134,0.0,0.0
1702557208.9909022,0.0,0.0
1702557208.993903,0.0,0.0
1702557208.995901,0.002,0.0
1702557208.9979012,0.0,0.0
1702557208.9999027,0.0147,0.0244
1702557209.0039022,0.4819,0.9101
1702557209.0079036,1.0,1.0
1702557209.0109036,1.0,1.0
1702557209.0158992,1.0,1.0
1702557209.0268962,1.0,1.0
1702557209.0299032,1.0,1.0
1702557209.031898,0.9277,0.7136
1702557209.0379026,0.1955,0.0
1702557209.0419,0.0,0.0
1702557209.045915,0.0,0.0
1702557209.0479236,0.0,0.0
1702557209.0499127,0.0,0.0
1702557209.055904,0.0,0.0
1702557209.0597007,0.0,0.0
1702557209.062697,0.0,0.0
1702557209.064696,0.0137,0.0
1702557209.0676923,0.1584,0.4438
1702557209.0735252,0.9677,1.0
1702557209.0765338,1.0,1.0
1702557209.0785205,1.0,1.0
1702557209.08152,1.0,1.0
1702557209.0845208,1.0,1.0
1702557209.094824,1.0,0.9374
1702557209.0978274,0.3822,0.0909
1702557209.1008222,0.0,0.0
1702557209.106954,0.0,0.0
1702557209.1119413,0.0,0.0
1702557209.1149406,0.0,0.0
1702557209.1199453,0.0,0.0
1702557209.1287224,0.0,0.0
1702557209.132724,0.0039,0.0
1702557209.1398318,0.0059,0.0
1702557209.1428277,0.042,0.1417
1702557209.1458294,0.7478,1.0
1702557209.14783,1.0,1.0
1702557209.1534975,1.0,1.0
1702557209.1565564,1.0,1.0
1702557209.1615558,1.0,1.0
1702557209.1635563,1.0,1.0
1702557209.1675618,0.6989,0.4076
1702557209.1730683,0.0283,0.0
1702557209.1750698,0.0,0.0
1702557209.1781015,0.0,0.0
1702557209.1800685,0.0,0.0
1702557209.182069,0.0,0.0
1702557209.1870878,0.0,0.0
1702557209.1929572,0.0,0.0
1702557209.1949742,0.0,0.0
1702557209.1979759,0.0,0.0186
1702557209.2009797,0.4467,0.8671
1702557209.2068486,1.0,1.0
1702557209.211872,1.0,1.0
1702557209.2168503,1.0,1.0
1702557209.221404,1.0,1.0
1702557209.2254019,1.0,1.0
1702557209.2273998,0.9384,0.7429
1702557209.2293992,0.2229,0.0
1702557209.2314,0.0,0.0
1702557209.2334,0.0,0.0
1702557209.2420866,0.0,0.0
1702557209.2440817,0.001,0.0
1702557209.246082,0.0,0.0
1702557209.2480814,0.0,0.0
1702557209.2490816,0.0,0.0
1702557209.2510817,0.0029,0.0
1702557209.256517,0.1525,0.4164
1702557209.2585106,0.9443,1.0
1702557209.26051,1.0,1.0
1702557209.26251,1.0,1.0
1702557209.2645164,1.0,1.0
1702557209.2655094,1.0,1.0
1702557209.2675157,1.0,0.9521
1702557209.2724624,0.3998,0.1173
1702557209.2744575,0.0,0.0
1702557209.2754562,0.0,0.0
1702557209.2774558,0.0,0.0
1702557209.279456,0.0,0.0
1702557209.2814548,0.0039,0.0
1702557209.2834563,0.0,0.0
1702557209.286354,0.0117,0.0
1702557209.2900155,0.0,0.0
1702557209.2920218,0.0362,0.1281
1702557209.2940233,0.7253,1.0
1702557209.2960231,1.0,1.0
1702557209.2980218,1.0,1.0
1702557209.3010156,1.0,1.0
1702557209.3070176,1.0,1.0
1702557209.3100157,1.0,1.0
1702557209.3130279,0.739,0.4457
1702557209.3150272,0.0166,0.0
1702557209.3170278,0.0,0.0
1702557209.323015,0.0,0.0
1702557209.3260283,0.0,0.0
1702557209.3280103,0.0,0.0
1702557209.3320286,0.0,0.0
1702557209.3340216,0.0,0.0
1702557209.3390143,0.0,0.0
1702557209.3430166,0.0059,0.0098
1702557209.362044,0.4047,0.8162
1702557209.3670223,1.0,1.0
1702557209.3770223,1.0,1.0
1702557209.3820326,1.0,1.0
1702557209.3920197,1.0,1.0
1702557209.3960161,1.0,1.0
1702557209.399047,0.9472,0.7703
1702557209.4080126,0.2571,0.0
1702557209.412027,0.0,0.0
1702557209.4172666,0.0,0.0
1702557209.4252367,0.0,0.0
1702557209.4280818,0.0,0.0
1702557209.4340694,0.002,0.0
1702557209.440042,0.0,0.0
1702557209.4440787,0.0,0.0
1702557209.449081,0.0,0.0
1702557209.4540753,0.1173,0.3695
1702557209.456067,0.9198,1.0
1702557209.4580672,1.0,1.0
1702557209.4680696,1.0,1.0
1702557209.4770706,1.0,1.0
1702557209.4810722,1.0,1.0
1702557209.4920728,1.0,0.9677
1702557209.4970734,0.4282,0.1417
1702557209.510149,0.0,0.0
1702557209.5151541,0.0,0.0
1702557209.527148,0.0,0.0
1702557209.5321672,0.0,0.0
1702557209.5421495,0.0,0.0
1702557209.545163,0.0,0.0
1702557209.550187,0.0,0.0
1702557209.55915,0.0,0.0
1702557209.566199,0.0283,0.0987
1702557209.5851555,0.6921,1.0
1702557209.5943394,1.0,1.0
1702557209.5993516,1.0,1.0
1702557209.60737,1.0,1.0
1702557209.613373,1.0,1.0
1702557209.6223688,1.0,1.0
1702557209.628364,0.7586,0.4819
1702557209.6344292,0.0557,0.0
1702557209.6413732,0.0,0.0
1702557209.6443834,0.0,0.0
1702557209.6484125,0.0,0.0
1702557209.653368,0.0,0.0
1702557209.657374,0.0,0.0
1702557209.659373,0.001,0.0
1702557209.6603708,0.0,0.0
1702557209.6623716,0.0059,0.0127
1702557209.664372,0.3578,0.7537
1702557209.6663718,1.0,1.0
1702557209.668372,1.0,1.0
1702557209.6713734,1.0,1.0
1702557209.6733718,1.0,1.0
1702557209.6753724,1.0,1.0
1702557209.6773715,0.9668,0.8065
1702557209.679371,0.2727,0.0
1702557209.6813722,0.0,0.0
1702557209.683372,0.0,0.0
1702557209.691426,0.0,0.0
1702557209.6934245,0.0029,0.0
1702557209.6954248,0.0,0.0
1702557209.6974242,0.0,0.0
1702557209.7004316,0.0,0.0
1702557209.7044306,0.0,0.0
1702557209.7094262,0.1134,0.3275
1702557209.7134302,0.8886,1.0
1702557209.7254255,1.0,1.0
1702557209.7334318,1.0,1.0
1702557209.743839,1.0,1.0
1702557209.7578328,1.0,1.0
1702557209.7628362,1.0,0.9765
1702557209.767832,0.4819,0.1799
1702557209.7728298,0.0,0.0
1702557209.7758303,0.0,0.0
1702557209.7778275,0.0,0.0
1702557209.779826,0.001,0.0
1702557209.781826,0.0,0.0
1702557209.7868347,0.0,0.0
1702557209.789842,0.0,0.0
1702557209.791842,0.0,0.0
1702557209.7938418,0.0274,0.0821
1702557209.7958426,0.6784,1.0
1702557209.7968411,1.0,1.0
1702557209.806845,1.0,1.0
1702557209.8098273,1.0,1.0
1702557209.812828,1.0,1.0
1702557209.8158271,1.0,1.0
1702557209.817842,0.7996,0.5337
1702557209.8218417,0.0831,0.0
1702557209.823841,0.0,0.0
1702557209.825839,0.0,0.0
1702557209.8278406,0.0,0.0
1702557209.8308294,0.0,0.0
1702557209.833842,0.0,0.0
1702557209.8368409,0.0,0.0
1702557209.8428745,0.0029,0.0
1702557209.846851,0.0029,0.0039
1702557209.8508356,0.3196,0.6891
1702557209.8578372,1.0,1.0
1702557209.860833,1.0,1.0
1702557209.8648255,1.0,1.0
1702557209.8758726,1.0,1.0
1702557209.8838773,1.0,1.0
1702557209.89286,0.9824,0.8348
1702557209.8958411,0.2923,0.0
1702557209.8988843,0.0,0.0
1702557209.901861,0.0,0.0
1702557209.923867,0.0,0.0
1702557209.9288716,0.0,0.0
1702557209.9318972,0.0,0.0
1702557209.9348445,0.0,0.0
1702557209.9398375,0.0029,0.0
1702557209.9424376,0.001,0.0
1702557209.9468353,0.1026,0.2923
1702557209.9508367,0.8563,1.0
1702557209.9558327,1.0,1.0
1702557209.9778376,1.0,1.0
1702557209.9935544,1.0,1.0
1702557210.0005412,1.0,1.0
1702557210.008549,1.0,0.9912
1702557210.014571,0.5171,0.2121
1702557210.0185437,0.0,0.0
1702557210.0435414,0.0,0.0
1702557210.0495536,0.0,0.0
1702557210.0585501,0.0,0.0
1702557210.0625627,0.0,0.0
1702557210.0665503,0.0,0.0
1702557210.075054,0.0,0.0
1702557210.0780542,0.0,0.0
1702557210.0820625,0.0166,0.0596
1702557210.0920546,0.6598,1.0
1702557210.0971036,1.0,1.0
1702557210.106065,1.0,1.0
1702557210.1110923,1.0,1.0
1702557210.1170695,1.0,1.0
1702557210.1342483,1.0,1.0
1702557210.1432567,0.8328,0.5728
1702557210.1482596,0.1173,0.0
1702557210.1562574,0.0,0.0
1702557210.1582406,0.0,0.0
1702557210.161262,0.0,0.0
1702557210.1662626,0.0,0.0
1702557210.1692357,0.0,0.0
1702557210.1727047,0.0,0.0
1702557210.1756887,0.0078,0.0
1702557210.1766882,0.0,0.0
1702557210.1786878,0.2815,0.6461
1702557210.180688,1.0,1.0
1702557210.182687,1.0,1.0
1702557210.184688,1.0,1.0
1702557210.1877031,1.0,1.0
1702557210.1896842,1.0,1.0
1702557210.191689,0.9951,0.8602
1702557210.1936831,0.3138,0.0
1702557210.1956842,0.0,0.0
1702557210.1976838,0.0,0.0
1702557210.1986835,0.0,0.0
1702557210.2026856,0.0,0.0
1702557210.205526,0.0,0.0
1702557210.2075212,0.0,0.0
1702557210.2095203,0.0,0.0
1702557210.2105203,0.0,0.0
1702557210.2125204,0.0821,0.2532
1702557210.2145257,0.8387,1.0
1702557210.2165208,1.0,1.0
1702557210.2185209,1.0,1.0
1702557210.2220824,1.0,1.0
1702557210.2240787,1.0,1.0
1702557210.2280886,1.0,0.999
1702557210.2310817,0.5699,0.2463
1702557210.2340841,0.0,0.0
1702557210.2500892,0.0,0.0
1702557210.2600834,0.0,0.0
1702557210.2671075,0.0,0.0
1702557210.2790902,0.0,0.0
1702557210.2850974,0.0,0.0
1702557210.2951124,0.0,0.0
1702557210.2990975,0.0,0.0
1702557210.3080883,0.0166,0.0459
1702557210.3130877,0.6051,0.9922
1702557210.3171022,1.0,1.0
1702557210.3250883,1.0,1.0
1702557210.3311188,1.0,1.0
1702557210.334122,1.0,1.0
1702557210.3439116,1.0,1.0
1702557210.358895,0.8592,0.608
1702557210.3649163,0.129,0.0
1702557210.3738947,0.0,0.0
1702557210.3799312,0.0,0.0
1702557210.3858933,0.0,0.0
1702557210.3938909,0.0,0.0
1702557210.399895,0.0,0.0
1702557210.4129183,0.001,0.0
1702557210.417902,0.0098,0.0
1702557210.427895,0.001,0.0
1702557210.4339042,0.2454,0.5855
1702557210.44227,1.0,1.0
1702557210.4452903,1.0,1.0
1702557210.448298,1.0,1.0
1702557210.4539573,1.0,1.0
1702557210.4619505,1.0,1.0
1702557210.4639492,1.0,0.8905
1702557210.465958,0.3333,0.0127
1702557210.467957,0.0,0.0
1702557210.47257,0.0,0.0
1702557210.4745693,0.0,0.0
1702557210.4765692,0.0,0.0
1702557210.4775698,0.0,0.0
1702557210.47957,0.0,0.0
1702557210.4815698,0.0,0.0
1702557210.4835694,0.0,0.0
1702557210.4855714,0.0694,0.2219
1702557210.4893277,0.8104,1.0
1702557210.491327,1.0,1.0
1702557210.493327,1.0,1.0
1702557210.4953263,1.0,1.0
1702557210.4963272,1.0,1.0
1702557210.4983268,1.0,1.0
1702557210.5003266,0.607,0.2933
1702557210.503313,0.0,0.0
1702557210.506333,0.0,0.0
1702557210.508334,0.0,0.0
1702557210.5108862,0.0,0.0
1702557210.511909,0.0,0.0
1702557210.514905,0.0078,0.0
1702557210.5173223,0.0,0.0
1702557210.520121,0.0039,0.0
1702557210.522118,0.0147,0.0362
1702557210.5241125,0.563,0.9687
1702557210.5261173,1.0,1.0
1702557210.528113,1.0,1.0
1702557210.5301125,1.0,1.0
1702557210.5321128,1.0,1.0
1702557210.534119,1.0,1.0
1702557210.537118,0.8847,0.6413
1702557210.5404973,0.172,0.0
1702557210.5434995,0.0,0.0
1702557210.5454943,0.0,0.0
1702557210.5474935,0.0,0.0
1702557210.5495,0.0,0.0
1702557210.5524979,0.0,0.0
1702557210.5554996,0.0,0.0
1702557210.5574985,0.0,0.0
1702557210.5594978,0.0108,0.0
1702557210.561498,0.218,0.5298
1702557210.571506,1.0,1.0
1702557210.573507,1.0,1.0
1702557210.5754955,1.0,1.0
1702557210.5784996,1.0,1.0
1702557210.5804987,1.0,1.0
